id,name,batch_year,era,status,outcome,country,in_us,team_size,team_bucket,top_company,industry_tag
27666,Middleware,2023,2015-2024,Active,Surviving,USA,TRUE,40,26-100,FALSE,B2B
27666,Middleware,2023,2015-2024,Active,Surviving,USA,TRUE,40,26-100,FALSE,Infrastructure
27664,Infisical,2023,2015-2024,Active,Surviving,USA,TRUE,50,26-100,FALSE,B2B
27664,Infisical,2023,2015-2024,Active,Surviving,USA,TRUE,50,26-100,FALSE,Security
27655,Avoca,2023,2015-2024,Active,Surviving,USA,TRUE,85,26-100,FALSE,B2B
27583,Rubbrband,2023,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,Consumer
27583,Rubbrband,2023,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,Content
27492,zudo.work,2023,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,B2B
27492,zudo.work,2023,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,Operations
27491,Sameday,2023,2015-2024,Active,Surviving,USA,TRUE,7,6-10,FALSE,B2B
27491,Sameday,2023,2015-2024,Active,Surviving,USA,TRUE,7,6-10,FALSE,Sales
27254,Chima,2023,2015-2024,Active,Surviving,USA,TRUE,7,6-10,FALSE,B2B
26884,Alphawatch AI,2023,2015-2024,Active,Surviving,USA,TRUE,10,6-10,FALSE,Fintech
26837,Unify,2023,2015-2024,Active,Surviving,United Kingdom,FALSE,10,6-10,FALSE,B2B
26837,Unify,2023,2015-2024,Active,Surviving,United Kingdom,FALSE,10,6-10,FALSE,Infrastructure
28141,highlight.io,2023,2015-2024,Acquired,Successful,USA,TRUE,8,6-10,FALSE,B2B
28141,highlight.io,2023,2015-2024,Acquired,Successful,USA,TRUE,8,6-10,FALSE,"Engineering, Product and Design"
28103,Fern,2023,2015-2024,Acquired,Successful,USA,TRUE,30,26-100,FALSE,B2B
28103,Fern,2023,2015-2024,Acquired,Successful,USA,TRUE,30,26-100,FALSE,"Engineering, Product and Design"
28096,OpenInt,2023,2015-2024,Acquired,Successful,NA,FALSE,4,1-5,FALSE,B2B
28096,OpenInt,2023,2015-2024,Acquired,Successful,NA,FALSE,4,1-5,FALSE,Analytics
28081,DAGWorks Inc.,2023,2015-2024,Acquired,Successful,USA,TRUE,2,1-5,FALSE,B2B
28074,Keep,2023,2015-2024,Acquired,Successful,Israel,FALSE,5,1-5,FALSE,B2B
28074,Keep,2023,2015-2024,Acquired,Successful,Israel,FALSE,5,1-5,FALSE,"Engineering, Product and Design"
28073,PlayAI,2023,2015-2024,Acquired,Successful,USA,TRUE,35,26-100,FALSE,B2B
28048,Muffin Data,2023,2015-2024,Acquired,Successful,,FALSE,2,1-5,FALSE,B2B
28048,Muffin Data,2023,2015-2024,Acquired,Successful,,FALSE,2,1-5,FALSE,Analytics
27971,Arroyo,2023,2015-2024,Acquired,Successful,USA,TRUE,2,1-5,FALSE,B2B
27971,Arroyo,2023,2015-2024,Acquired,Successful,USA,TRUE,2,1-5,FALSE,Infrastructure
27945,Fairway Health,2023,2015-2024,Acquired,Successful,USA,TRUE,3,1-5,FALSE,Healthcare
27945,Fairway Health,2023,2015-2024,Acquired,Successful,USA,TRUE,3,1-5,FALSE,Healthcare IT
27927,Fintool,2023,2015-2024,Acquired,Successful,USA,TRUE,6,6-10,FALSE,B2B
27927,Fintool,2023,2015-2024,Acquired,Successful,USA,TRUE,6,6-10,FALSE,Finance and Accounting
27919,Helicone,2023,2015-2024,Acquired,Successful,USA,TRUE,5,1-5,FALSE,B2B
27919,Helicone,2023,2015-2024,Acquired,Successful,USA,TRUE,5,1-5,FALSE,Analytics
27894,Booth AI,2023,2015-2024,Acquired,Successful,USA,TRUE,3,1-5,FALSE,B2B
27894,Booth AI,2023,2015-2024,Acquired,Successful,USA,TRUE,3,1-5,FALSE,Retail
27883,EzDubs,2023,2015-2024,Acquired,Successful,USA,TRUE,6,6-10,FALSE,Consumer
27877,OpenMeter,2023,2015-2024,Acquired,Successful,,FALSE,7,6-10,FALSE,B2B
27877,OpenMeter,2023,2015-2024,Acquired,Successful,,FALSE,7,6-10,FALSE,Infrastructure
27870,Langfuse,2023,2015-2024,Acquired,Successful,Germany,FALSE,13,11-25,FALSE,B2B
27870,Langfuse,2023,2015-2024,Acquired,Successful,Germany,FALSE,13,11-25,FALSE,"Engineering, Product and Design"
27868,Outerbase,2023,2015-2024,Acquired,Successful,USA,TRUE,4,1-5,FALSE,B2B
27868,Outerbase,2023,2015-2024,Acquired,Successful,USA,TRUE,4,1-5,FALSE,"Engineering, Product and Design"
27834,Bluebirds,2023,2015-2024,Acquired,Successful,USA,TRUE,6,6-10,FALSE,B2B
27834,Bluebirds,2023,2015-2024,Acquired,Successful,USA,TRUE,6,6-10,FALSE,Sales
27832,Trigo,2023,2015-2024,Acquired,Successful,USA,TRUE,4,1-5,FALSE,Fintech
27832,Trigo,2023,2015-2024,Acquired,Successful,USA,TRUE,4,1-5,FALSE,Credit and Lending
27815,OfOne,2023,2015-2024,Acquired,Successful,USA,TRUE,5,1-5,FALSE,B2B
27809,EdgeBit,2023,2015-2024,Acquired,Successful,USA,TRUE,5,1-5,FALSE,B2B
27809,EdgeBit,2023,2015-2024,Acquired,Successful,USA,TRUE,5,1-5,FALSE,Security
27712,Brewit,2023,2015-2024,Acquired,Successful,USA,TRUE,4,1-5,FALSE,B2B
27712,Brewit,2023,2015-2024,Acquired,Successful,USA,TRUE,4,1-5,FALSE,Analytics
27703,Dashdive,2023,2015-2024,Acquired,Successful,USA,TRUE,2,1-5,FALSE,B2B
27703,Dashdive,2023,2015-2024,Acquired,Successful,USA,TRUE,2,1-5,FALSE,"Engineering, Product and Design"
27698,Viddy,2023,2015-2024,Acquired,Successful,USA,TRUE,2,1-5,FALSE,B2B
27697,Lume,2023,2015-2024,Acquired,Successful,,FALSE,5,1-5,FALSE,B2B
27697,Lume,2023,2015-2024,Acquired,Successful,,FALSE,5,1-5,FALSE,"Engineering, Product and Design"
27683,Versori,2023,2015-2024,Acquired,Successful,United Kingdom,FALSE,16,11-25,FALSE,B2B
27683,Versori,2023,2015-2024,Acquired,Successful,United Kingdom,FALSE,16,11-25,FALSE,Infrastructure
27678,Traceloop,2023,2015-2024,Acquired,Successful,Israel,FALSE,9,6-10,FALSE,B2B
27676,Cardinal,2023,2015-2024,Acquired,Successful,USA,TRUE,3,1-5,FALSE,B2B
27676,Cardinal,2023,2015-2024,Acquired,Successful,USA,TRUE,3,1-5,FALSE,"Engineering, Product and Design"
28415,moonrepo,2023,2015-2024,Inactive,Failed,USA,TRUE,2,1-5,FALSE,B2B
28415,moonrepo,2023,2015-2024,Inactive,Failed,USA,TRUE,2,1-5,FALSE,Productivity
28372,Upfront,2023,2015-2024,Inactive,Failed,USA,TRUE,4,1-5,FALSE,Consumer
28372,Upfront,2023,2015-2024,Inactive,Failed,USA,TRUE,4,1-5,FALSE,Home and Personal
28368,Second,2023,2015-2024,Inactive,Failed,,FALSE,3,1-5,FALSE,B2B
28221,Serial,2023,2015-2024,Inactive,Failed,USA,TRUE,2,1-5,FALSE,B2B
28221,Serial,2023,2015-2024,Inactive,Failed,USA,TRUE,2,1-5,FALSE,"Engineering, Product and Design"
28129,Luca,2023,2015-2024,Inactive,Failed,USA,TRUE,6,6-10,FALSE,B2B
28129,Luca,2023,2015-2024,Inactive,Failed,USA,TRUE,6,6-10,FALSE,Retail
28119,Fabius,2023,2015-2024,Inactive,Failed,USA,TRUE,2,1-5,FALSE,B2B
28119,Fabius,2023,2015-2024,Inactive,Failed,USA,TRUE,2,1-5,FALSE,Sales
28113,Interlock,2023,2015-2024,Inactive,Failed,USA,TRUE,2,1-5,FALSE,B2B
28108,CodeParrot AI,2023,2015-2024,Inactive,Failed,India,FALSE,2,1-5,FALSE,B2B
28108,CodeParrot AI,2023,2015-2024,Inactive,Failed,India,FALSE,2,1-5,FALSE,"Engineering, Product and Design"
28082,Sorted,2023,2015-2024,Inactive,Failed,Denmark,FALSE,2,1-5,FALSE,B2B
28082,Sorted,2023,2015-2024,Inactive,Failed,Denmark,FALSE,2,1-5,FALSE,Operations
28078,Turntable,2023,2015-2024,Inactive,Failed,USA,TRUE,3,1-5,FALSE,B2B
28078,Turntable,2023,2015-2024,Inactive,Failed,USA,TRUE,3,1-5,FALSE,Analytics
27972,Defer,2023,2015-2024,Inactive,Failed,France,FALSE,2,1-5,FALSE,B2B
27972,Defer,2023,2015-2024,Inactive,Failed,France,FALSE,2,1-5,FALSE,"Engineering, Product and Design"
27967,Echo,2023,2015-2024,Inactive,Failed,Israel,FALSE,3,1-5,FALSE,B2B
27942,SensorSurf,2023,2015-2024,Inactive,Failed,USA,TRUE,1,1-5,FALSE,B2B
27942,SensorSurf,2023,2015-2024,Inactive,Failed,USA,TRUE,1,1-5,FALSE,"Engineering, Product and Design"
27924,OutSail Technologies,2023,2015-2024,Inactive,Failed,USA,TRUE,3,1-5,FALSE,Industrials
27909,Magicflow 𐂂,2023,2015-2024,Inactive,Failed,Israel,FALSE,2,1-5,FALSE,B2B
27909,Magicflow 𐂂,2023,2015-2024,Inactive,Failed,Israel,FALSE,2,1-5,FALSE,Infrastructure
27899,GoodCourse,2023,2015-2024,Inactive,Failed,United Kingdom,FALSE,8,6-10,FALSE,B2B
27879,Choppy!,2023,2015-2024,Inactive,Failed,USA,TRUE,2,1-5,FALSE,Consumer
27879,Choppy!,2023,2015-2024,Inactive,Failed,USA,TRUE,2,1-5,FALSE,Food and Beverage
27831,Neptyne,2023,2015-2024,Inactive,Failed,USA,TRUE,4,1-5,FALSE,B2B
27825,CreatorML,2023,2015-2024,Inactive,Failed,USA,TRUE,6,6-10,FALSE,B2B
27825,CreatorML,2023,2015-2024,Inactive,Failed,USA,TRUE,6,6-10,FALSE,Analytics
27823,Overflux,2023,2015-2024,Inactive,Failed,USA,TRUE,2,1-5,FALSE,B2B
27816,OpenSight,2023,2015-2024,Inactive,Failed,USA,TRUE,3,1-5,FALSE,B2B
27816,OpenSight,2023,2015-2024,Inactive,Failed,USA,TRUE,3,1-5,FALSE,Operations
27810,Cakework,2023,2015-2024,Inactive,Failed,USA,TRUE,2,1-5,FALSE,B2B
27810,Cakework,2023,2015-2024,Inactive,Failed,USA,TRUE,2,1-5,FALSE,Infrastructure
27734,Rubber Ducky Labs,2023,2015-2024,Inactive,Failed,USA,TRUE,2,1-5,FALSE,B2B
27734,Rubber Ducky Labs,2023,2015-2024,Inactive,Failed,USA,TRUE,2,1-5,FALSE,"Engineering, Product and Design"
27725,Parabolic,2023,2015-2024,Inactive,Failed,USA,TRUE,2,1-5,FALSE,B2B
27713,Lynx,2023,2015-2024,Inactive,Failed,USA,TRUE,5,1-5,FALSE,B2B
27713,Lynx,2023,2015-2024,Inactive,Failed,USA,TRUE,5,1-5,FALSE,"Engineering, Product and Design"
27708,Demospace,2023,2015-2024,Inactive,Failed,,FALSE,2,1-5,FALSE,B2B
27705,Indexical,2023,2015-2024,Inactive,Failed,USA,TRUE,2,1-5,FALSE,B2B
27705,Indexical,2023,2015-2024,Inactive,Failed,USA,TRUE,2,1-5,FALSE,Infrastructure
27694,Paperplane,2023,2015-2024,Inactive,Failed,USA,TRUE,5,1-5,FALSE,Fintech
27694,Paperplane,2023,2015-2024,Inactive,Failed,USA,TRUE,5,1-5,FALSE,Credit and Lending
27687,Layup,2023,2015-2024,Inactive,Failed,USA,TRUE,3,1-5,FALSE,B2B
27684,Struct,2023,2015-2024,Inactive,Failed,NA,FALSE,3,1-5,FALSE,B2B
27672,Blyss,2023,2015-2024,Inactive,Failed,USA,TRUE,2,1-5,FALSE,B2B
27672,Blyss,2023,2015-2024,Inactive,Failed,USA,TRUE,2,1-5,FALSE,Security
27424,Mogara,2023,2015-2024,Inactive,Failed,USA,TRUE,2,1-5,FALSE,B2B
27424,Mogara,2023,2015-2024,Inactive,Failed,USA,TRUE,2,1-5,FALSE,Finance and Accounting
27201,Lavo Life Sciences,2023,2015-2024,Inactive,Failed,,FALSE,3,1-5,FALSE,Healthcare
27201,Lavo Life Sciences,2023,2015-2024,Inactive,Failed,,FALSE,3,1-5,FALSE,Drug Discovery and Delivery
29533,Indemni,2024,2015-2024,Active,Surviving,USA,TRUE,7,6-10,FALSE,B2B
29533,Indemni,2024,2015-2024,Active,Surviving,USA,TRUE,7,6-10,FALSE,Supply Chain and Logistics
29527,ParcelBio,2024,2015-2024,Active,Surviving,USA,TRUE,6,6-10,FALSE,Healthcare
29527,ParcelBio,2024,2015-2024,Active,Surviving,USA,TRUE,6,6-10,FALSE,Therapeutics
29523,K-Scale Labs,2024,2015-2024,Active,Surviving,USA,TRUE,10,6-10,FALSE,Consumer
29523,K-Scale Labs,2024,2015-2024,Active,Surviving,USA,TRUE,10,6-10,FALSE,Consumer Electronics
29522,Marr Labs,2024,2015-2024,Active,Surviving,USA,TRUE,9,6-10,FALSE,B2B
29519,Forge Rewards,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,B2B
29518,Dropback,2024,2015-2024,Active,Surviving,NA,FALSE,2,1-5,FALSE,Fintech
29517,RetailReady,2024,2015-2024,Active,Surviving,USA,TRUE,12,11-25,FALSE,B2B
29517,RetailReady,2024,2015-2024,Active,Surviving,USA,TRUE,12,11-25,FALSE,Supply Chain and Logistics
29516,Same,2024,2015-2024,Active,Surviving,USA,TRUE,5,1-5,FALSE,Consumer
29516,Same,2024,2015-2024,Active,Surviving,USA,TRUE,5,1-5,FALSE,Content
29515,NowHouse,2024,2015-2024,Active,Surviving,,FALSE,0,NA,FALSE,Fintech
29513,GetCrux,2024,2015-2024,Active,Surviving,USA,TRUE,9,6-10,FALSE,B2B
29513,GetCrux,2024,2015-2024,Active,Surviving,USA,TRUE,9,6-10,FALSE,Analytics
29512,Reprompt,2024,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,B2B
29512,Reprompt,2024,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,"Engineering, Product and Design"
29511,InspectMind AI,2024,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,Real Estate and Construction
29511,InspectMind AI,2024,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,Construction
29510,Yarn,2024,2015-2024,Active,Surviving,USA,TRUE,6,6-10,FALSE,B2B
29509,Blacksmith,2024,2015-2024,Active,Surviving,,FALSE,3,1-5,FALSE,B2B
29509,Blacksmith,2024,2015-2024,Active,Surviving,,FALSE,3,1-5,FALSE,Infrastructure
29508,CrowdVolt,2024,2015-2024,Active,Surviving,USA,TRUE,10,6-10,FALSE,Consumer
29507,kater.ai,2024,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,B2B
29507,kater.ai,2024,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,Analytics
29506,Mathos,2024,2015-2024,Active,Surviving,USA,TRUE,5,1-5,FALSE,Education
29505,Tower,2024,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,B2B
29505,Tower,2024,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,Legal
29504,Quivr,2024,2015-2024,Active,Surviving,France,FALSE,5,1-5,FALSE,B2B
29504,Quivr,2024,2015-2024,Active,Surviving,France,FALSE,5,1-5,FALSE,Productivity
29503,Dragoneye,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,B2B
29503,Dragoneye,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,"Engineering, Product and Design"
29502,renderlet,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,B2B
29502,renderlet,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,"Engineering, Product and Design"
29501,Latted,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,B2B
29501,Latted,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,"Engineering, Product and Design"
29500,The New Money Company,2024,2015-2024,Active,Surviving,USA,TRUE,4,1-5,FALSE,Fintech
29500,The New Money Company,2024,2015-2024,Active,Surviving,USA,TRUE,4,1-5,FALSE,Payments
29499,Forge,2024,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,B2B
29499,Forge,2024,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,Supply Chain and Logistics
29498,Integuru,2024,2015-2024,Active,Surviving,USA,TRUE,4,1-5,FALSE,B2B
29498,Integuru,2024,2015-2024,Active,Surviving,USA,TRUE,4,1-5,FALSE,"Engineering, Product and Design"
29496,VoxOps AI,2024,2015-2024,Active,Surviving,United Kingdom,FALSE,6,6-10,FALSE,B2B
29485,Granza Bio,2024,2015-2024,Active,Surviving,USA,TRUE,7,6-10,FALSE,Healthcare
29485,Granza Bio,2024,2015-2024,Active,Surviving,USA,TRUE,7,6-10,FALSE,Therapeutics
29484,Haplotype Labs,2024,2015-2024,Active,Surviving,USA,TRUE,1,1-5,FALSE,Healthcare
29484,Haplotype Labs,2024,2015-2024,Active,Surviving,USA,TRUE,1,1-5,FALSE,Diagnostics
29483,Healia,2024,2015-2024,Active,Surviving,USA,TRUE,15,11-25,FALSE,Fintech
29483,Healia,2024,2015-2024,Active,Surviving,USA,TRUE,15,11-25,FALSE,Insurance
29482,TrueClaim,2024,2015-2024,Active,Surviving,USA,TRUE,10,6-10,FALSE,Healthcare
29481,CoCrafter,2024,2015-2024,Active,Surviving,Germany,FALSE,9,6-10,FALSE,Real Estate and Construction
29481,CoCrafter,2024,2015-2024,Active,Surviving,Germany,FALSE,9,6-10,FALSE,Construction
29478,Reform,2024,2015-2024,Active,Surviving,USA,TRUE,10,6-10,FALSE,B2B
29478,Reform,2024,2015-2024,Active,Surviving,USA,TRUE,10,6-10,FALSE,Supply Chain and Logistics
29477,Piramidal,2024,2015-2024,Active,Surviving,USA,TRUE,10,6-10,FALSE,Healthcare
29476,Junction Bioscience,2024,2015-2024,Active,Surviving,USA,TRUE,1,1-5,FALSE,Healthcare
29476,Junction Bioscience,2024,2015-2024,Active,Surviving,USA,TRUE,1,1-5,FALSE,Therapeutics
29473,OddsView,2024,2015-2024,Active,Surviving,USA,TRUE,5,1-5,FALSE,Consumer
29472,Silogy,2024,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,B2B
29472,Silogy,2024,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,"Engineering, Product and Design"
29471,Senso,2024,2015-2024,Active,Surviving,Canada,FALSE,8,6-10,FALSE,B2B
29470,Eris Biotech,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,Healthcare
29470,Eris Biotech,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,Therapeutics
29467,Powder,2024,2015-2024,Active,Surviving,,FALSE,6,6-10,FALSE,Fintech
29467,Powder,2024,2015-2024,Active,Surviving,,FALSE,6,6-10,FALSE,Asset Management
29466,OpenFoundry,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,B2B
29466,OpenFoundry,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,"Engineering, Product and Design"
29465,Polar,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,Fintech
29465,Polar,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,Consumer Finance
29463,Penciled,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,Healthcare
29463,Penciled,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,Healthcare IT
29461,Magic Hour,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,Consumer
29461,Magic Hour,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,Content
29460,Ryse,2024,2015-2024,Active,Surviving,USA,TRUE,13,11-25,FALSE,B2B
29457,Datacurve,2024,2015-2024,Active,Surviving,USA,TRUE,4,1-5,FALSE,B2B
29456,Marblism,2024,2015-2024,Active,Surviving,USA,TRUE,5,1-5,FALSE,B2B
29456,Marblism,2024,2015-2024,Active,Surviving,USA,TRUE,5,1-5,FALSE,"Engineering, Product and Design"
29455,CommodityAI,2024,2015-2024,Active,Surviving,USA,TRUE,6,6-10,FALSE,B2B
29455,CommodityAI,2024,2015-2024,Active,Surviving,USA,TRUE,6,6-10,FALSE,Operations
29454,Veles,2024,2015-2024,Active,Surviving,USA,TRUE,5,1-5,FALSE,B2B
29454,Veles,2024,2015-2024,Active,Surviving,USA,TRUE,5,1-5,FALSE,Sales
29453,Miden,2024,2015-2024,Active,Surviving,Nigeria,FALSE,19,11-25,FALSE,Fintech
29452,Fluently,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,Consumer
29451,Basepilot,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,B2B
29451,Basepilot,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,Productivity
29450,Aqua Voice,2024,2015-2024,Active,Surviving,USA,TRUE,5,1-5,FALSE,Consumer
29448,xPay,2024,2015-2024,Active,Surviving,Bengaluru,FALSE,3,1-5,FALSE,Fintech
29448,xPay,2024,2015-2024,Active,Surviving,Bengaluru,FALSE,3,1-5,FALSE,Payments
29447,Deepnight,2024,2015-2024,Active,Surviving,USA,TRUE,13,11-25,FALSE,Industrials
29447,Deepnight,2024,2015-2024,Active,Surviving,USA,TRUE,13,11-25,FALSE,Defense
29444,Vista Power,2024,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,Industrials
29444,Vista Power,2024,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,Energy
29443,Adapted,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,Consumer
29442,Ocular AI,2024,2015-2024,Active,Surviving,USA,TRUE,6,6-10,FALSE,B2B
29441,Retell AI,2024,2015-2024,Active,Surviving,USA,TRUE,40,26-100,FALSE,B2B
29440,Rove,2024,2015-2024,Active,Surviving,USA,TRUE,4,1-5,FALSE,Consumer
29440,Rove,2024,2015-2024,Active,Surviving,USA,TRUE,4,1-5,FALSE,"Travel, Leisure and Tourism"
29439,camelAI,2024,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,B2B
29439,camelAI,2024,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,"Engineering, Product and Design"
29438,Spark,2024,2015-2024,Active,Surviving,,FALSE,5,1-5,FALSE,B2B
29436,Downlink,2024,2015-2024,Active,Surviving,USA,TRUE,1,1-5,FALSE,B2B
29436,Downlink,2024,2015-2024,Active,Surviving,USA,TRUE,1,1-5,FALSE,Infrastructure
29435,Terrakotta,2024,2015-2024,Active,Surviving,USA,TRUE,5,1-5,FALSE,B2B
29435,Terrakotta,2024,2015-2024,Active,Surviving,USA,TRUE,5,1-5,FALSE,Sales
29434,Stacksync,2024,2015-2024,Active,Surviving,USA,TRUE,16,11-25,FALSE,B2B
29434,Stacksync,2024,2015-2024,Active,Surviving,USA,TRUE,16,11-25,FALSE,"Engineering, Product and Design"
29433,Hatchet,2024,2015-2024,Active,Surviving,USA,TRUE,7,6-10,FALSE,B2B
29433,Hatchet,2024,2015-2024,Active,Surviving,USA,TRUE,7,6-10,FALSE,Infrastructure
29432,Shepherd,2024,2015-2024,Active,Surviving,NA,FALSE,5,1-5,FALSE,Education
29431,Sonauto,2024,2015-2024,Active,Surviving,,FALSE,4,1-5,FALSE,Consumer
29431,Sonauto,2024,2015-2024,Active,Surviving,,FALSE,4,1-5,FALSE,Content
29430,BiteSight,2024,2015-2024,Active,Surviving,USA,TRUE,4,1-5,FALSE,Consumer
29430,BiteSight,2024,2015-2024,Active,Surviving,USA,TRUE,4,1-5,FALSE,Social
29429,Velorum Therapeutics,2024,2015-2024,Active,Surviving,USA,TRUE,5,1-5,FALSE,Healthcare
29429,Velorum Therapeutics,2024,2015-2024,Active,Surviving,USA,TRUE,5,1-5,FALSE,Therapeutics
29425,Zep AI,2024,2015-2024,Active,Surviving,USA,TRUE,5,1-5,FALSE,B2B
29424,Openmart,2024,2015-2024,Active,Surviving,USA,TRUE,6,6-10,FALSE,B2B
29423,Triply,2024,2015-2024,Active,Surviving,Kenya,FALSE,18,11-25,FALSE,B2B
29423,Triply,2024,2015-2024,Active,Surviving,Kenya,FALSE,18,11-25,FALSE,Operations
29422,Deep24,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,Education
29420,Alai,2024,2015-2024,Active,Surviving,,FALSE,5,1-5,FALSE,B2B
29419,Lumetric,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,B2B
29417,Brainbase Labs,2024,2015-2024,Active,Surviving,USA,TRUE,5,1-5,FALSE,B2B
29416,Focal,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,Consumer
29416,Focal,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,Content
29415,Givefront,2024,2015-2024,Active,Surviving,USA,TRUE,4,1-5,FALSE,Fintech
29415,Givefront,2024,2015-2024,Active,Surviving,USA,TRUE,4,1-5,FALSE,Banking and Exchange
29414,Cleva,2024,2015-2024,Active,Surviving,Nigeria,FALSE,30,26-100,FALSE,Fintech
29413,Oma Care,2024,2015-2024,Active,Surviving,,FALSE,2,1-5,FALSE,Healthcare
29413,Oma Care,2024,2015-2024,Active,Surviving,,FALSE,2,1-5,FALSE,Healthcare Services
29411,Artos,2024,2015-2024,Active,Surviving,USA,TRUE,7,6-10,FALSE,B2B
29410,Model ML,2024,2015-2024,Active,Surviving,United Kingdom,FALSE,80,26-100,FALSE,B2B
29409,BetterBasket,2024,2015-2024,Active,Surviving,USA,TRUE,5,1-5,FALSE,B2B
29409,BetterBasket,2024,2015-2024,Active,Surviving,USA,TRUE,5,1-5,FALSE,Analytics
29408,Circleback,2024,2015-2024,Active,Surviving,USA,TRUE,8,6-10,FALSE,B2B
29408,Circleback,2024,2015-2024,Active,Surviving,USA,TRUE,8,6-10,FALSE,Productivity
29407,JustAI,2024,2015-2024,Active,Surviving,USA,TRUE,4,1-5,FALSE,B2B
29407,JustAI,2024,2015-2024,Active,Surviving,USA,TRUE,4,1-5,FALSE,Marketing
29405,Risotto,2024,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,B2B
29405,Risotto,2024,2015-2024,Active,Surviving,USA,TRUE,3,1-5,FALSE,Operations
29404,Diana,2024,2015-2024,Active,Surviving,USA,TRUE,7,6-10,FALSE,B2B
29403,HeartByte,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,Consumer
29403,HeartByte,2024,2015-2024,Active,Surviving,USA,TRUE,2,1-5,FALSE,Content
29402,Yondu,2024,2015-2024,Active,Surviving,USA,TRUE,12,11-25,FALSE,Industrials
29402,Yondu,2024,2015-2024,Active,Surviving,USA,TRUE,12,11-25,FALSE,Manufacturing and Robotics
29401,Raindrop,2024,2015-2024,Active,Surviving,USA,TRUE,9,6-10,FALSE,B2B
29401,Raindrop,2024,2015-2024,Active,Surviving,USA,TRUE,9,6-10,FALSE,"Engineering, Product and Design"
29400,floatingpoint,2024,2015-2024,Active,Surviving,USA,TRUE,NA,NA,FALSE,B2B
29399,Centauri AI,2024,2015-2024,Active,Surviving,USA,TRUE,5,1-5,FALSE,Fintech
29399,Centauri AI,2024,2015-2024,Active,Surviving,USA,TRUE,5,1-5,FALSE,Asset Management
29398,ProSights,2024,2015-2024,Active,Surviving,USA,TRUE,14,11-25,FALSE,B2B
29398,ProSights,2024,2015-2024,Active,Surviving,USA,TRUE,14,11-25,FALSE,Productivity
29397,Manifold Freight,2024,2015-2024,Active,Surviving,USA,TRUE,5,1-5,FALSE,B2B
29397,Manifold Freight,2024,2015-2024,Active,Surviving,USA,TRUE,5,1-5,FALSE,Supply Chain and Logistics
